run_kind,seed,ir_drop,input_bits,weight_noise,run_key,checkpoint_path,checkpoint_label,nll,ppl,tokens,float_ppl,identity_ppl,rotated_ppl,improvement_ratio,hardware_preset,analog_targets,online_hadamards,json_path
checkpoint,,20.0,-1,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.7468820437788963,15.593934799930171,8128,13.684835003821114,15.48100888766279,15.593934799930171,0.9927583439512723,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bitsm1_wnoise0_ckpt0_large_ir_8_bit.json
identity,,20.0,10,0.0,analog_identity,,,2.749294053763151,15.631592923989771,8128,13.684835003821114,15.631592923989771,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits10_wnoise0_identity.json
hadamard_D,1,20.0,10,0.0,analog_rotated,,,3.891805298626423,48.99926503078611,8128,13.684835003821114,15.631592923989771,48.99926503078611,0.31901688554243585,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits10_wnoise0_seed1.json
checkpoint,,20.0,10,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.751982644200325,15.673676422538776,8128,13.684835003821114,15.631592923989771,15.673676422538776,0.997315020585184,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits10_wnoise0_ckpt0_large_ir_8_bit.json
identity,,20.0,8,0.0,analog_identity,,,3.06460228189826,21.42593880867181,8128,13.684835003821114,21.42593880867181,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits8_wnoise0_identity.json
hadamard_D,1,20.0,8,0.0,analog_rotated,,,3.881015993654728,48.47343876784026,8128,13.684835003821114,21.42593880867181,48.47343876784026,0.4420140050572782,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits8_wnoise0_seed1.json
checkpoint,,20.0,8,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,2.781805146485567,16.148144420201014,8128,13.684835003821114,21.42593880867181,16.148144420201014,1.3268359664822156,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits8_wnoise0_ckpt0_large_ir_8_bit.json
identity,,20.0,6,0.0,analog_identity,,,3.352528113871813,28.57488296249575,8128,13.684835003821114,28.57488296249575,,,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits6_wnoise0_identity.json
hadamard_D,1,20.0,6,0.0,analog_rotated,,,3.9038705453276634,49.59403405402462,8128,13.684835003821114,28.57488296249575,49.59403405402462,0.5761758144410691,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits6_wnoise0_seed1.json
checkpoint,,20.0,6,0.0,analog_rotated,checkpoints/large_ir_8_bit.pt,ckpt0_large_ir_8_bit,4.186086088418961,65.76488862694966,8128,13.684835003821114,28.57488296249575,65.76488862694966,0.4345005908028879,ir_drop_only+grid_overrides,"q_proj,k_proj,v_proj,o_proj,up_proj,gate_proj,down_proj,lm_head",False,results/high_ir/ir20_bits6_wnoise0_ckpt0_large_ir_8_bit.json
